0.807285,0.808144,0.821965,0.882098,0.955877,0.952059,0.846362,0.820433,0.976469,0.923855,0.85151,0.87176,0.75777,0.660164,0.635335,0.645715,0.65498
0.000715463,0.000177172,-0.00687916,-0.0306313,-0.0641654,-0.108224,-0.194354,-0.244567,-0.246805,-0.224565,-0.0964661,-0.0159341,-0.0966517,-0.319466,-0.530519,-0.623413,-0.643588
1.20953,1.2075,1.17934,1.08323,0.925316,0.758988,0.614273,0.605494,0.648347,0.561315,0.568978,0.702362,0.758626,0.708227,0.674276,0.688621,0.698436
0.000370596,-0.0708469,-0.318925,-0.174402,-0.677817,-1.51268,-2.94081,-1.37403,1.30641,2.20933,2.44164,1.31111,2.17155,3.34271,2.14909,0.399556,-0.000457379
-0.000250907,0.156689,0.960092,1.02175,0.143324,-0.694408,-1.40109,0.671503,1.2039,0.644138,1.01898,0.296668,-0.241041,-0.345125,0.0972681,0.0231875,0.00275595
0.000825042,-0.0360031,-0.378668,-0.65657,0.291744,0.434906,2.62823,4.6657,2.24766,1.36834,0.34796,-2.05588,-2.61853,-2.81373,-1.87992,-0.268298,-0.000621912
0.000252852,-0.375531,-2.49277,-2.65743,-0.444094,1.46354,5.2541,4.60544,1.51334,-1.04519,0.795546,1.57929,-2.60125,-3.72446,-2.95674,-0.780753,0.000236357
2.92084e-05,0.0535071,0.470407,1.38823,3.02704,2.6632,1.09616,2.48558,1.75489,0.773165,0.286974,-1.94656,-3.26455,-3.43397,-1.54058,-0.152624,-0.00011352
4.28999e-05,-0.503997,-2.18844,-0.789965,0.33042,6.32568,4.8177,1.85635,3.99111,2.09484,-3.11219,-7.07253,-3.79266,-3.25838,-1.56687,-0.173938,-8.32015e-06
-2.02549e-05,-0.016312,-0.0861068,-0.0810224,-0.0654912,0.044269,0.265721,0.64336,1.05157,1.221,1.1297,0.778256,0.409349,0.130126,0.0145911,-0.000325157,7.81969e-06
-0.000317204,0.154131,0.924555,0.816695,0.455707,0.508793,-0.834457,-2.36515,-1.50687,2.94624,2.74723,-0.35052,0.887259,2.69528,2.05347,0.322485,-0.000155832
0.00252785,-0.164821,-1.00944,-0.944228,0.0394778,0.233081,-0.360459,-0.160998,0.614166,1.72819,1.89786,0.50076,-0.44668,-0.752692,-0.360167,-0.0643767,0.00245741
-0.000836447,0.170195,0.940635,0.48751,0.091984,1.00168,1.90613,1.97335,2.15736,4.07161,2.06838,-2.22094,-3.87475,-4.52516,-2.68773,-0.356572,-0.000359333
0.000880664,0.40623,2.2165,1.43161,0.192485,-0.0152498,2.25705,2.58457,-1.2261,0.5805,1.76185,0.661024,-0.602167,-2.71961,-2.3111,-0.640449,0.000459126
-0.000184182,0.0542753,0.259818,-0.0539283,0.0573509,1.01906,1.93699,2.78691,3.59322,4.05863,0.764696,-3.47035,-4.46059,-3.61961,-1.54048,-0.164363,1.60043e-06
0.000244359,0.533454,3.37567,4.68984,2.9778,2.59636,4.22027,1.10345,2.65097,0.833356,-6.46084,-4.43918,-2.91794,-3.03933,-1.87829,-0.310844,1.02282e-05
